"ID|""Title""|""Owning_Organization""|""Business_Process_Owner""|""Modified""|""Modified_By""|""Function""|""Site""|""Vendor_contact""|""Data_subject_type""|""Business_Process""|""SCOPE_Number""|""Life_Cycle_Status""|""Retired_Date""|""Description""|""Repository_Type""|""Subtype""|""Vendor_involved""|""SAP_Vendor_Number""|""SAP_Vendor_Name""|""Vendor_qualification""|""Country_collected""|""num_of_Data_Stakeholders_from_US""|""Adverse_Event_Information""|""Biometric_Data""|""Consumer_account_username_and_password""|""Credit_Card_Numbers""|""Criminal_or_judicial_records""|""Data_about_children_under_13""|""Data_about_teens_13_15_years_old""|""Data_about_teens_16_18_years_old""|""Digital_signature_data""|""Electronic_identification_data""|""Family_composition""|""Financial_account_number""|""Genetic_data""|""Government_ID""|""Identification_data""|""Image_sound_recordings""|""Other_health_or_medical_data""|""Personal_characteristics""|""Political_opinions""|""Precise_geolocation_data""|""Profession""|""PHI_as_defined_by_HIPAA""|""Racial_or_ethnic_origin""|""Religious_or_philosophical_beliefs""|""Sex_life""|""Trade_union_membership""|""Data_From_Children""|""ADM""|""RoPA_linked_to_IT_Asset""|""Unregistered_application_info""|""Inventory_Status""|""Inventory_Criteria""|""Inventory_Evidence""|""Lawfulness_Basis_Status""|""Lawfulness_Basis_Criteria""|""Lawfulness_Basis_Evidence""|""Notice_Status""|""Notice_Criteria""|""Notice_Evidence""|""Minimization_Status""|""Minimization_Criteria""|""Minimization_Evidence""|""Data_retention_Status""|""Data_Retention_Criteria""|""Data_Retention_Evidence""|""Reasonable_InfoSec_Status""|""Reasonable_InfoSec_Criteria""|""Reasonable_InfoSec_Evidence""|""Data_Subject_Rights_Status""|""Data_Subject_Rights_Criteria""|""Data_Subject_Rights_Evidence""|""Vendors_Status""|""Vendors_Criteria""|""Vendors_Evidence""|""custom_field_1""|""custom_field_2""|""custom_field_3""|""custom_field_4""|""custom_field_5""|""custom_field_6""|""custom_field_7""|""custom_field_8""|""custom_field_9""|""custom_field_10""|""Last_review_date""|""Last_reviewed_reviewer""|""XLS_Template_ID""|""Remediation_GUV_Number""|""California_relevancy""|""Item_Type""|""Path""|""Created""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"366|""ARINC Direct LLC""|""GLOBAL FLIGHT OPERATIONS""|""Hampton"," John""|""2019-09-20 13:03:43""|""Hampton"," John""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""flightops@arinc.com""|""Employee""|""Travel Services""|""E710""|""Leverage/Optimize""|""""|""Part of the Collins Aerospace ARINCDirect suite of services. Provides flight plans for domestic flights. No PII is shared directly with ARINC Direct.""|""Other""|""""|""1""|""15108690""|""ARINC DIRECT LLC""|""Data Processor""|""UNITED STATES""|"">= 1",000 - < 20,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-002""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:43:29""",,,,,,,,,,,,,,,,,,,,,,,,,,
"367|""Global Flight Ops - CAE Simuflight Inc""|""GLOBAL FLIGHT OPERATIONS""|""Hillsgrove"," Todd""|""2019-09-25 08:33:59""|""Hillsgrove"," Todd""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""Dennis Baker (dennis.baker@cae.com)""|""Employee""|""Learning & Development""|""E470""|""Leverage/Optimize""|""""|""CAE provides initial and recurrent classroom and simulator training for P&G pilots. They also provide training for other topics such as International Procedures. ""|""Digital""|""Application""|""1""|""15314312""|""CAE SIMUFLITE INC""|""Data Controller""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""1""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Work in Progress""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-003""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:43:51""",,,,,,,,,,,,,,,,,,,,,,,,,,,
"368|""Global Flight Ops - Jet Professionals LLC""|""GLOBAL FLIGHT OPERATIONS""|""Whitehead"," George""|""2019-09-24 09:33:26""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""Julie Goodridge"," (julie_goodridge@jet-professionals.com)""|""Employee""|""Staffing/Succession Planning""|""G999""|""Leverage/Optimize""|""""|""Flight attendants; have access to PII of crew and passengers on flight docs and manifests""|""Other""|""Support Service""|""1""|""15317907""|""JET PROFESSIONALS LLC""|""Data Processor""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-004""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:43:51""",,,,,,,,,,,,,,,,,,,,,,,,,,
"369|""Global Flight Ops - Flight Safety International""|""GLOBAL FLIGHT OPERATIONS""|""Hillsgrove"," Todd""|""2019-09-25 08:33:01""|""Hillsgrove"," Todd""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""Chuck Urad (chuck.urad@flightsafety.com)""|""Employee""|""Learning & Development""|""E470""|""Leverage/Optimize""|""""|""FlightSafety provides initial and recurrent classroom and simulator training for P&G pilots. They also provide training for other topics such as International Procedures. ""|""Paper""|""""|""1""|""20188876""|""FLIGHT SAFETY INTERNATIONAL""|""Data Controller""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""1""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Work in Progress""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-005""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:46:24""",,,,,,,,,,,,,,,,,,,,,,,,,,,
"370|""Global Flight Ops - Aviation Personnel International (API)""|""GLOBAL FLIGHT OPERATIONS""|""Lickteig"," Dan""|""2019-09-25 11:46:11""|""Lickteig"," Dan""|""HR""|""""|""Sheryl Barden (sabarden@apiaviation.com)""|""Employee""|""Recruiting/Talent Supply""|""E010""|""Leverage/Optimize""|""2020-08-28 00:00:00""|""Headhunter/recruiting for aviation personnel. This organization conducts the sourcing of candidates for Air Operations. Once the sourcing is complete"," they present those to P&G and the candidates then follow the standard application process""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""15339272""|""Aviation Personnel International""|""Data Controller""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""no application associated with this service""|""In line with SCOPE""|""""|""""|""In line with SCOPE""|""""|""""|""In line with SCOPE""|""""|""""|""In line with SCOPE""|""""|""""|""In line with SCOPE""|""""|""""|""In line with SCOPE""|""""|""""|""In line with SCOPE""|""""|""""|""In line with SCOPE""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""2019-08-28 00:00:00""|""Lickteig"," Dan""|""Lutz.am.1-2019-08-09-Flight Ops_Input-006""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:46:25""",,,,,,,,,,,,,,,,,,,,,,
"371|""Global Flight Ops - Flight Manifests""|""GLOBAL FLIGHT OPERATIONS""|""Hampton"," John""|""2019-09-18 07:48:35""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Travel Services""|""E710""|""Leverage/Optimize""|""""|""Flight manifests are developed for each flight.  These are transferred to Rockwell Collins as well as ground personnel at destination locations.  Ground crew at flight ops. accesses flight manifests to prepare planes for departure; guards use them to admit passengers to the hangar.""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""0""|""""|""""|""""|""UNITED STATES""|"">= 1",000 - < 20,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""0""|""0""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-007""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:46:58""",,,,,,,,,,,,,,,,,,,,,,,
"372|""Global Flight Ops - Trip Sheets""|""GLOBAL FLIGHT OPERATIONS""|""Hampton"," John""|""2019-09-18 07:48:40""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Travel Services""|""E710""|""Leverage/Optimize""|""""|""all the details for a trip", given to the crew - dates, times, airports, meal requirements, hotel accommodations," airport reservations.  Includes a list of passengers with other PII information like allergies.  A similar form is sent to the executives so they have information about their trip.""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""0""|""""|""""|""""|""UNITED STATES""|"">= 1",000 - < 20,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""1""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-008""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:47:09""",,,,,,,,,,,,,,,,,
"373|""Global Flight Ops - Standard Industry Fare Level processing""|""GLOBAL FLIGHT OPERATIONS""|""Hampton"," John""|""2019-09-18 07:48:41""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Payroll""|""E710""|""Leverage/Optimize""|""""|""We process SIFL (Standard Industry Fare Level) & submit to executive payroll once/month.  Exec. payroll processes it as imputed income for personal travel.  This has names of the person and then all of the guests who traveled with him/her""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""0""|""""|""""|""""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-009""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:48:59""",,,,,,,,,,,,,,,,,,,,,,,,
"375|""Global Flilght Ops - Emergency Response Plan (ERP)""|""GLOBAL FLIGHT OPERATIONS""|""Potts"," Jonathan""|""2019-09-16 09:46:04""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""People and Asset Protection""|""E022""|""Leverage/Optimize""|""""|""Emergency contact list for any incident involving an aircraft.  Includes names", phone numbers," email addresses""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""0""|""""|""""|""""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-011""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:49:06""",,,,,,,,,,,,,,,,,,,,,,
"376|""Global Flight Ops - ISBAO""|""GLOBAL FLIGHT OPERATIONS""|""Mcclean"," Jeffrey""|""2019-09-20 16:06:07""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Compliance""|""E026""|""Leverage/Optimize""|""""|""International Standards for Business Aviation Operations - we get audited to their standard; they have access to our operation (and PII) when they come audit""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""0""|""""|""""|""""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""In line with SCOPE""|""""|""""|""In line with SCOPE""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-012""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:49:12""",,,,,,,,,,,,,,,,,,,,,,,,
"377|""Global Flight Ops - Maintenance/A&T Scheduling""|""GLOBAL FLIGHT OPERATIONS""|""Hampton"," John""|""2019-09-16 09:46:04""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""People and Asset Protection""|""E101""|""Leverage/Optimize""|""""|""FOS application captures scheduled hours for non-exempt personnel""|""Digital""|""Application""|""0""|""""|""""|""""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""E67DE705563106DD;#13459""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-013""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:51:16""",,,,,,,,,,,,,,,,,,,,,,,,,,,
"378|""Global Flight Ops - ROLLS ROYCE DEUTSCHLAND LTD & CO KG""|""GLOBAL FLIGHT OPERATIONS""|""Mcclean"," Jeffrey""|""2019-09-19 11:44:29""|""Mcclean"," Jeffrey""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""john.b.marsh@rolls-royce.com""|""Employee""|""Workforce Collaboration and Productivity""|""E470""|""Leverage/Optimize""|""""|""Rolls Royce provides plane engines with warranty"," which includes training because we need to maintain the engines according to their methods or we void the warranty.  They need some PII for P&G people attending the training to admit to training and certify the warranty""|""Other""|""Support Service""|""1""|""15109784""|""ROLLS ROYCE DEUTSCHLAND LTD & CO KG""|""Data Controller""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Work in Progress""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-014""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:51:17""",,,,,,,,,,,,,,,,,,,,,,,,,,
"379|""Global Flight Ops - Customs Declarations""|""GLOBAL FLIGHT OPERATIONS""|""Hampton"," John""|""2019-09-18 07:48:47""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Compliance""|""E710""|""Leverage/Optimize""|""""|""Varies by country"," EAPIS for U.S. - lists of passengers/crew (includes lots of PII) - required for admittance to the country""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""0""|""""|""""|""""|""UNITED STATES""|"">= 1",000 - < 20,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-015""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:51:27""",,,,,,,,,,,,,,,,,,,,,,
"381|""Global Flight Ops - National Aviation Transportation Assn. (NATA)""|""GLOBAL FLIGHT OPERATIONS""|""Hampton"," John""|""2019-09-20 11:51:51""|""Hampton"," John""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""1.703.842.5317 | info@natacs.aero""|""Employee""|""Travel Services""|""E710""|""Leverage/Optimize""|""""|""Fingerprint-based Criminal history records check for crew members - National Aviation Transportation Assn. (NATA) - we enter our employees to NATA's db (e.g.", name," SS#) and NATA contacts them directly to perform the activities.  NATA also makes flight badges if needed for the employee (for use in airports)""|""Digital""|""Support Service""|""1""|""0""|""National Aviation Transportation Assn. (NATA)""|""Data Controller""|""UNITED STATES""|""< 1","000""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""1""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Flight Ops_Input-017""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 20:51:28""",,,,,,,,,,,,,,,,,,,,,,,,,
"382|""Finance - Independent Recruiter (3rd party)""|""CF Finance""|""Williams"," Jessica""|""2019-09-24 09:33:35""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""wagner@corporatecollaborations.com""|""Employee""|""Recruiting/Talent Supply""|""E010""|""Leverage/Optimize""|""""|""Recruiter finds candidates - passes names and resumes.  Any candidates apply through Taleo""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""2091668""|""Phyllis Wagner""|""Data Controller""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Functions_Input-001""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 22:30:40""",,,,,,,,,,,,,,,,,,,,,,,,
"383|""Finance - Cincinnati High School Mentorship""|""CF Finance""|""Williams"," Jessica""|""2019-09-24 09:33:38""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Payroll""|""E510""|""Leverage/Optimize""|""""|""Finance Cincinnati runs a high school mentoring program so we have lists of names and high schools"," email/phone""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""0""|""""|""""|""""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Functions_Input-002""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 22:30:41""",,,,,,,,,,,,,,,,,,,,,,,
"384|""HR - Headhunter for physicians""|""CF HR""|""Soler"," Kerri""|""2019-09-16 09:46:04""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""nyla@medlockconsulting.com""|""Employee""|""Recruiting/Talent Supply""|""E010""|""Leverage/Optimize""|""""|""Recruiter finds candidates - passes names and resumes.  Any candidates apply through Taleo""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""15322074""|""Medlock Consulting""|""Data Controller""|""UNITED STATES""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Functions_Input-003""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 22:30:42""",,,,,,,,,,,,,,,,,,,,,,,,,
"385|""GBS Org/Position management tool - Anaplan""|""GBS US""|""Lopez"," Lauren""|""2019-09-16 09:46:05""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Performance Management""|""E015""|""Leverage/Optimize""|""""|""Anaplan tool documents the organization (name", band level," planned moves/promotions) - forecasting tool that HR and finance can use together""|""Digital""|""Application""|""0""|""""|""""|""""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""04E10903559148C5;#11860""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""Lutz.am.1-2019-08-09-Functions_Input-004""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-14 22:30:42""",,,,,,,,,,,,,,,,,,,,,,,,,
